2005301575|NOVELTY - A detector detects state of charge of each cell (s1-s4) of a battery pack (1). A CPU (2a) changes the upper and lower limits for charging and discharging of battery pack, based on detection result.    USE - For charging and discharging of battery pack used for electric vehicle.    ADVANTAGE - Prevents overcharge or undercharge of each cell of battery pack, effectively.    DESCRIPTION OF DRAWING(S) - The figure shows the block diagram of the charging and discharging controller. (Drawing includes non-English language text).    battery pack (1)    CPU (2a)    cells (s1-s4)
2001656484|NOVELTY - The battery pack (10) is arranged under under-seat covering panel (16) on which a rear seat is mounted. The covering panel is fixed on a floor panel (14). Slits functioning as inlet open end of air intake passage, are located under the lower surface of the rear seat, so that air within the vehicle compartment is introduced into the air intake chamber of the battery pack through the under-seat space.    USE - E.g. battery pack for power supply to automotive vehicles e.g. electric or hybrid vehicles.    ADVANTAGE - Improves cooling effect by providing opening under the rear seat, through which cooling air is introduced into the battery casing. Improves functioning of battery cell by reducing variation in temperature gradient of cells due to the provision of the air intake duct and exhaust duct in the casing.    DESCRIPTION OF DRAWING(S) - The figure shows a perspective enlarged view of battery pack mounted vehicle.    Battery pack (10)    Floor panel (14)    Under-seat covering panel (16)
2006135143|NOVELTY - The method involves utilizing average open circuit voltage to calculate an average voltage-based state of charge of a battery (36). The voltage-based state of charge is compared with a current-based average state of charge. The current-based average state of charge is corrected when the voltage-based state of charge differs from the average state of charge measured from current flowing in and out of the battery.    USE - Used for calculating a state of charge of a battery installed in an electric vehicle e.g. hybrid electric vehicle (HEV), internal combustion engine (ICE) vehicle, fuel cell vehicle and hydraulic vehicle.    ADVANTAGE - The current-based average state of charge is corrected when the voltage-based state of charge differs from the measured average state of charge, thus accurately determining the state of charge of the battery. The method thus eliminates state of charge calculation errors caused by sensor drift, sensor non-compliance, hysteresis, and effects of battery age.    DESCRIPTION OF DRAWING(S) - The drawing shows a system diagram of a hybrid electric vehicle (HEV) configuration.    Planetary gear set (20)    Carrier gear (22)    Ring gear (32)    Battery (36)    Traction motor (38)
1997182064|The cover includes an insertion portion (9) into which a conductor (2) of an electrical connection terminal (1) is inserted. Removable or fixed receptacles (8) are provided at opposite ends of the insertion portion. These hold connection members (3). A distance between the receptacles is adjustable.    A length of the insertion portion can be adjusted by displacing the insert portions in a longitudinal direction. The receptacles of the cover are formed separately. The insertion portion is formed by slidably fitting connection portions along a longitudinal direction.    ADVANTAGE -   Simplified mounting construction. Easy to assemble. Cover adapts to change in distance between battery posts easily due to adjusting length of tube as required.
1993095832|Prodn. of an easily manipulable collector-electrode assembly of lateral collection type, for a polymeric electrolyte alkali(ne earth) metal electrochemical generators, involves (a) vacuum metallisation of at least one face of an insulating synthetic resin support film to a deposit thickness of 0.005-0.1 micron to obtain a metallised film of sufficient electronic conductivity to initiate uniform electrochemical deposition; (b) electrochemical deposition of one or more metal layers of total thickness 0.1-4    microns onto (pa rface; and (c) application of an electrode coating on (part of) the resulting supported collector surface, the resulting assembly having adherent components and being easy to manipulate mechanically during assembly of the complete generator. The collector-electrode assembly and a polymeric electrolyte lithium generator are also claimed.    USE/ADVANTAGE -   The assembly is used esp. as a collector-electrode assembly in a thin film Li battery having a polymeric electrolyte. It has a conductive coating of optimised thickness and conductivity is easily manipulated in assembly machines since it is supoorted on a plastics film, has reduced material and prodn. costs and has low wt. to provide optimal energy density.
2001128136|NOVELTY - Anode collector (10) and cathode collector are connected to electroconductive edges of anode and cathode boards, respectively. The collector (10) with U-shaped flat surface has several apertures (15) and notches (16). The apertures and notches have protruded edges (15a,16a) which are welded to electroconductive edge of anode board.    USE - Storage battery for e.g. nickel hydrogen storage battery, nickel cadmium storage battery, lithium ion storage battery used as power supply for electric vehicle, electrically driven motorbike, assistant bicycle, power tool.    ADVANTAGE - Even when there is vibration and shock, neither fracture nor crack arises in the collector due to its structure, thus battery with excellent discharge property is obtained.    DESCRIPTION OF DRAWING(S) - The figure shows the perspective, top and expanded sectional views of anode collector.    Anode collector (10)    Apertures (15)    Protruded edges (15a,16a)    Notches (16)
2009E56678|NOVELTY - The device (20) has a drive control unit (200) including an excitation interval setting unit for setting excitation and non-excitation intervals such that voltage is applied to an electromagnetic coil during excitation interval. A regeneration control unit (300) includes a regeneration interval setting unit for setting regeneration and non-regeneration intervals such that power is regenerated from the coil during the regeneration interval. The intervals have a symmetrical shape whose center corresponds to a specific phase point in an induced voltage waveform.    USE - Brushless electric motor control device for use in a robot, moving body (all claimed) such as electric automobile, electric bicycle and railroad car, and a printer.    ADVANTAGE - The device improves the drive and regeneration efficiency of the electric motor.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for a method for controlling an electric motor.    DESCRIPTION OF DRAWING(S) - The drawing shows a block diagram of a brushless electric motor control device.    Brushless electric motor control device (20)    Brushless electric motor (40)    Drive control unit (200)    Regeneration control unit (300)    Power supply unit (400)
2005304578|NOVELTY - A connecting bus bar (12) has coupling section (29), and negative and positive opposing sections (27,28) of thickness smaller than bottomed cylinder (13) and seal plate of cells. Negative and positive weld plates (27a,28a) of respective opposing sections, are welded to closed end of cylinder and seal plate. The bar portions excluding the plates, are smaller in thickness than the thinner one of the cylinder and seal plate.    USE - For electric cell module used as power source especially in electric vehicle, fuel-cell-powered vehicle and power tool.    ADVANTAGE - Reduces the connection resistance through use of a connecting bus bar formed at a low cost and in a light weight ,while avoiding occurrence of a fracture in the electric cell. Even when large amount of current is charged or discharged from the cells, a voltage drop developing in the bus bar can be suppressed to increase the output and the heat development in the connecting bus bar can be avoided. Thereby, improving the life time of the cells, and curtailing the costs by avoiding the number of components and the number of areas to be welded for the bus bar.    DESCRIPTION OF DRAWING(S) - The figure shows a schematic view of the electric cell module.    connecting bus bar (12)    bottomed cylinder (13)    negative opposing section (27)    negative weld plate section (27a)    positive opposing section (28)    positive weld plate section (28a)    coupling section (29)
2006391948|NOVELTY - Electrode assembly includes positive and negative electrodes sandwiching a separator. The electrode assembly is housed in a container. A cap assembly includes a cap plate (31) fixed to the container, an external terminal (16) that is electrically coupled to the electrode assembly, and a tubular main body (50) surrounding the external terminal. The external terminal is fixed to the cap plate via fixing groove (53).    USE - For e.g. electric vehicles.    ADVANTAGE - Simplifies structure and installation of external terminal by reducing the number of components, reducing manufacturing cost, simplifying manufacturing process and increasing manufacturing efficiency.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for manufacturing a rechargeable battery.    DESCRIPTION OF DRAWING(S) - The figure shows the cross sectional view of a cap assembly.    External terminal (16)    Cap plate (31)    Through-holes (32)    Tubular main body (50)    Fixing groove (53)
2006263753|NOVELTY - The length of the lead from the welding point of lead in inner surface of lid to the welding point of lead in the upper surface of top current collection board (2) nearest to welding point, is 1-2.1 times of the shortest distance from the welding point of lead in inner surface of lid to the upper surface of top current collection board.    USE - For electric vehicle and power tool.    ADVANTAGE - Low resistance and high output are achieved.    DETAILED DESCRIPTION - INDEPENDENT CLAIMS are also included for the following:    (1) closed type battery lead; and    (2) battery pack.    DESCRIPTION OF DRAWING(S) - The figure shows the structure of closed type battery. (Drawing includes non-English language text).    top current collection board (2)    auxiliary lead (30)    outer position (51)
2007795880|NOVELTY - A determining unit is provided to determine a command value of a rotor phase difference in a direction in which a magnetic flux of a field of a motor (1) increases in the case where the magnitude of a resultant vector of voltages between the terminals of armatures of individual phases of the motor is smaller than a predetermined voltage. An adjustment unit changes the rotor phase difference based on the determined command value of the rotor phase difference.    USE - Used for e.g. hybrid vehicle, electric vehicle or as motor generator.    ADVANTAGE - Reduces the amount of energization required to actuate the dual-rotor motor under a predetermined condition.    DESCRIPTION OF DRAWING(S) - The figure shows the control block diagram of controller.
2008M29330|NOVELTY - A welding projection surrounding area (241) is located between a welding projection (244) provided for welding the interconnector to a unit cell and a supporting surface (210) which provides mechanical support for the unit cells. The supporting surface and the welding projection are thicker than the welding projection surrounding area. The supporting surface is thicker than an outer wall of the unit cell and the welding projection surrounding area thickness is equal to or thinner than outer wall of the unit cell.    USE - Interconnector for alkali storage battery such as nickel-hydride battery, nickel-cadmium battery, and lithium-based storage battery such as lithium-ion battery and lithium-polymer battery, etc used as power source for electric motor tool and electric vehicle.    ADVANTAGE - The interconnector for unit cell with low cost, excellent weldability and excellent mechanical strength is provided.    DESCRIPTION OF DRAWING(S) - The drawing shows a perspective view of the interconnector coupled with upper surface of a spacer.    Unit cell (102)    Supporting surface (210)    Welding projection surrounding area (241)    Welding projection (244)    Spacer (300)
2008N35717|NOVELTY - The battery (20) has positive electrode plate and negative electrode plate with current collectors provided. An end portion of each current collector is joined to a face of a current collecting disk (7) positioned on a side of an electrode body at a set of joint portions. The current collecting disk is made from same material as the current collector, and is provided so as to face an end face of the electrode body. The joint portions take on width-expanded shape gradually expanding from a joint end portion with the current collector to the current collecting disk.    USE - Cylindrical lithium-ion secondary battery for use as a power source for an electric vehicle and a hybrid vehicle.    ADVANTAGE - The current collecting disk is made from the same material as the current collector, and is provided so as to face the end face of the electrode body, and the joint portions take on the width-expanded shape gradually expanding from the joint end portion with the current collector to the current collecting disk, so that volume is increased at the portion with width-expanded shape, thus suppressing the internal resistance, and hence providing high performance and high reliability of the lithium-ion secondary battery.    DESCRIPTION OF DRAWING(S) - The drawing shows a sectional view schematically illustrating a cylindrical lithium-ion secondary battery.    Winding group (6)    Current collecting disk (7)    Battery container (10)    Shaft core (12)    Disk-like negative electrode lead (13)    Positive electrode lead (14)    Gasket (15)    Cap (17)    Cylindrical lithium-ion secondary battery (20)
1999600885|NOVELTY - Reference speed and actual speed signals are provided to microprocessor (12), which defines three hyperplanes, taking into account the input signals provided by microprocessor (14) and provides three output signals to math processor (15). The math processor provides three control signals to inverter (16), one for each phase of induction motor.    USE - For controlling the speed of three phase induction motor in electric vehicles.    ADVANTAGE - The controller does not require complicated analog circuitry to monitor current and flux since the hyperplanes, developed from estimated components of stator current and rotor flux, do not require monitoring of rotor acceleration or time derivatives of flux. The estimator provides a simplified model of the motor.    DETAILED DESCRIPTION - An analog-to-digital (A/D) converter outputs speed command signal to reference memory (11) which stores nominal motor value such as the resistance and inductance of rotor and stator, the mutual inductance between rotor and stator and the rotor inertia for the manufacturer's rated motor speed. The actual speed signal is provided by speed indicators such as optical encoder, Hall effect sensor which operates at a rate of about 0.35 milliseconds. Microprocessor (14) termed as estimator, defines five estimated operating state variables representing direct and quadrature components of stator current, rotor flux, rotor speed and provides five corresponding signals to microprocessor (12). Microprocessor defines three non- linear hyperplanes. The math processor transforms the three output signals from microprocessor and provides them to the estimator and the inverter. The inverter generates three motor control signals which are provided as square waveform with a nominal phase difference of 120 degrees. An INDEPENDENT CLAIM is also included for three phase induction motor speed controlling method.    DESCRIPTION OF DRAWING(S) - The figure shows the block schematic diagram of the controller coupled to an induction motor.    Reference memory (11)    Microprocessor (12,14)    Math processor (15)    Inverter (16)
2010B37360|NOVELTY - The system has a frequency conversion unit that is provided between direct current (DC) power supply and rotary electric machine such as motor, to convert the DC voltage outputted to motor into alternating current (AC) voltage. The output voltage of power supply is increased based on the inputted voltage increase command set according to the target torque and rotation speed of motor. The increase of voltage outputted from power supply is controlled when the power consumption of battery at the time of rotation of motor exceeds the preset power restriction value.    USE - Control system of rotary electric machine such as motor and generator used for drive system (claimed) mounted in vehicle such as electric vehicle and hybrid vehicle.    ADVANTAGE - Since the increase of voltage outputted from power supply is controlled when the power consumption of battery at the time of rotation of motor exceeds the preset power restriction value, the excess power consumption of battery is prevented and the deterioration of battery due to over current can be prevented reliably.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for vehicle drive system.    DESCRIPTION OF DRAWING(S) - The drawing shows a flowchart illustrating the voltage increase control process. (Drawing includes non-English language text)
2001366803|NOVELTY - The battery satisfies equation (1). Eo/Cp+T1 = T2 less than t (1) Eo (J/g) = energy quantity per unit weight at the time of full charging of the battery; Cp (J degreeC.g) = specific heat of battery; T1 (degrees C) = normal use temperature of battery; T2 (degrees C) = highest elevated temperature of battery; and t = the lowest temperature at which the battery falls into an unsafe state.    USE - Used as a power source for an electric vehicle or a hybrid electric vehicle.    ADVANTAGE - The transportation process allows safety and suppression of the highest temperature increase of the battery so as to avoid accidents like explosion, fire, etc. even if the battery temperature is increased following abrupt battery energy discharge due to short circuiting or problems during transportation.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for the transportation of a lithium secondary battery.    DESCRIPTION OF DRAWING(S) - The diagram shows an outline of a wound type electrode body.    Electrodes (2,3)    Current collection tabs (5,6)    Winding core (13)    Separator (4)
2005411135|NOVELTY - A floor panel (10) has a reinforcement member (38) which encloses a battery pack (30). A through-hole (16) is formed at the area of the floor panel enclosed by the reinforcement member. The battery pack contains a wire harness (36) arranged at the through-hole vicinity and connected to a battery module (31) which passes through the through-hole.    USE - For mounting battery pack for electric vehicle.    ADVANTAGE - Provides mounting structure of battery pack for vehicle with high safety.    DETAILED DESCRIPTION - A floor panel (10) has a reinforcement member (38) which encloses a battery pack (30). A through-hole (16) is formed at the area of the floor panel enclosed by the reinforcement member. The battery pack contains a wire harness (36) arranged at the through-hole vicinity and connected to a battery module (31) which passes through the through-hole. A sheet (20) is arranged on a floor panel. The battery pack is arranged under the sheet.    DESCRIPTION OF DRAWING(S) - The figure is a top view of the mounting structure.    Floor panel (10)    Through-hole (16)    Sheet (20)    Battery pack (30)    Battery module (31)    Wire harness (36)    Reinforcement member (38)
2009G48927|NOVELTY - The method involves giving priority to control a variable-reluctance electric machine (6) based on a continuous powering control mode, where the electric machine is powered based on the discontinuous powering control mode or the continuous powering control mode. The continuous mode includes successive powering periods of a phase or phases of the electric machine, where the successive powering periods includes a temporal duty factor higher than 50 percentages. The powering periods start at a given rotational speed or a constant ignition angle in the continuous mode.    USE - Method for controlling a power supply of a variable reluctance electric machine i.e. double salience variable reluctance electric motor having 12 stator teeth and 8 rotor teeth, of a driving assembly in a motor vehicle (all claimed) e.g. electric vehicle or hybrid vehicle, for driving the motor vehicle.    ADVANTAGE - The priority is given to control the variable-reluctance electric machine based on the continuous powering control mode, thus limiting effective current that charges filtering capacity of an inverter relative to the effective current observed in the discontinuous mode, and hence increasing lifetime of filtering capacity. The method enables reduction of cost and size of the driving assembly, improves efficiency of the electric machine, permits effective controlling of the power supply of the machine in a simple manner, limits wear and dimension of components of the driving assembly, and improves comfort and pleasure in driving of the motor vehicle.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for a device for controlling power supply of a variable reluctance electric machine.    DESCRIPTION OF DRAWING(S) - The drawing shows a schematic view of a driving assembly of a motor vehicle permitting implementation of a method for controlling a power supply of a variable reluctance electric machine.'(Drawing includes non-English language text)'    Power supply control device (1')    Variable-reluctance electric machine (6)    Control unit (10')    Speed/position sensor (14)    Corrector (18)
2004002586|NOVELTY - A non-aqueous secondary battery contains mixed solvent of ethylene carbonate and 50 volume% or more of ethyl methyl carbonate. The anode active material contains a mixture of lithium nickel group complex oxide and lithium manganese group complex oxide. The cathode active material contains a mixture of double-layered graphite particles and graphitized mesocarbon micro-beads, coated with amorphous carbon.    USE - For power generation.    ADVANTAGE - The non-aqueous secondary battery has excellent cycle property, charging and discharging property at low temperature, high volume energy density, and high industrial utility.    DETAILED DESCRIPTION - A non-aqueous secondary battery has an anode, a cathode, a separator and a non-aqueous electrolyte containing lithium salt, accommodated in a container. The battery has flat-shape with thickness of 12 mm, has volume energy density of 180 Wh/l or more and energy capacity of 30 Wh or more. The non-aqueous electrolyte contains mixed solvent of ethylene carbonate and 50 volume% or more of ethyl methyl carbonate. The anode active material contains a mixture of lithium nickel group complex oxide of formula, LiaNibMBcO2, and lithium manganese group complex oxide of formula, LixMn(2-y)MAyO(4+z), where MB = element chosen from cobalt, aluminum and/or manganese, a = 1-1.1, b = more than 0.5 and less than 1, c = more than 0 and less than 0.5, (b+c) = 1, MA = element chosen from magnesium, aluminum, chromium, iron, cobalt and/or nickel, x = 1-1.2 (excluding 1), y = 0-0.1 (excluding 0), and z = -0.3 to +0.3. The cathode active material contains a mixture of double-layered graphite particles and graphitized mesocarbon micro-beads, coated with amorphous carbon. The face distance (d002) of surface (002) of graphite particles by X-ray wide angle diffraction method is 0.34 nm or less. The face distance (d002) of surface (002) of amorphous carbon layer measured by X-ray wide angle diffraction method is 0.34 nm or more. The amount of lithium occlusion of cathode active material is 200-255 mAh/1 kg of active material during full charge.
2009Q18293|NOVELTY - The device module (101) has the electrical storage devices (102) such as lead storage battery that are arranged in module along the lamination direction. The positive and the negative electrodes are arranged in the battery such that the electrodes are connected to the upper cover that is connected to a bottom cover by the insulating resin. The electroconductive structures (103) are provided between the batteries so as to connect the batteries. An external structure (104) is provided in the outer surface of the module.    USE - Electrical storage device module for distribution type electrical storage system used in electric vehicle, hybrid vehicle, home, and photovoltaic power generation system. Can also be used in portable apparatus such as mobile telephone, notebook computer, digital camcorder, and digital camera.    ADVANTAGE - Since the batteries arranged in the electrical storage device module are connected through the electroconductive structures without using additional terminals, the connection reliability is improved and the manufacturing cost of electrical storage device module is reduced. The heat generated in the electrical storage device module is reliably radiated by the electroconductive structure so that the durability of the electrical storage device generation module is improved.    DESCRIPTION OF DRAWING(S) - The drawing shows a side view of electrical storage device module.    Electrical storage device module (101)    Electrical storage device (102)    Electroconductive structures (103)    External structure (104)
2005036197|NOVELTY - The aqueous lithium secondary battery (1) has anode (2) which has anode active material and anode collector, a cathode (3) which has a cathode active material and a cathode collector, an aqueous electrolyte liquid formed by dissolving an electrolyte in water, and making lithium ion a movable ion. The aqueous electrolyte liquid has pH of 4-9. The anode and cathode collectors consist of aluminum or its alloy.    USE - As aqueous lithium secondary battery used as power supply for electric vehicles, information technology equipment field, communication apparatus centering on portable information terminals, such as mobile telephone and personal computer.    ADVANTAGE - The aqueous lithium secondary battery exhibits high electromotive force, stably.    DETAILED DESCRIPTION - The aqueous lithium secondary battery (1) has anode (2) which has anode active material and anode collector, a cathode (3) which has a cathode active material and a cathode collector, an aqueous electrolyte liquid formed by dissolving an electrolyte in water, and making lithium ion a movable ion. The aqueous electrolyte liquid has pH of 4-9. The anode and cathode collectors consist of aluminum or its alloy. The secondary battery is of rocking chair-type.    DESCRIPTION OF DRAWING(S) - The figure shows an explanatory drawing of structure of aqueous lithium secondary battery as simple battery cell. (Drawing includes non-English language text).    Aqueous lithium secondary battery (1)    Anode (2)    Cathode (3)    Separator (4)    Polyethylene bag (5)
1991319129|A high temp. storage battery has interconnected storage cells formed into an assembly (4B) by a holder (5) and contained within a thermal insulation, the novelty being that the cells are (partially) surrounded and held in the assembled position by a holder (5) of electrically non-conductive material.    Pref. the holder material comprises a coarse-grained filler and an inorganic or organic (esp. silicone resin and/or phenolic resin) binder.    The coarse filler material is selected from corundum (opt. as hollow spheres), quartz sand, mullite, (hollow) glass spheres or one or more electrically non-conductive oxides of gp. II, III or IV elements. The binder is pref. thermosetting silicone resin and/or phenolic resin, but a special glass may be used. Suitable holder materials comprise (a) 70% quartz sand (300 microns mean particle size), 24% glass microspheres (50 microns mean particle size), 6% silicone resin and opt. 0.5-5% alkali metal borate, silicate or phosphate; or (b) 88-99% quartz sand, 1-12% silicone resin and 0.5-5% sodium pyrophosphate.    USE/ADVANTAGE -   The battery may consist of alkali metal/chalcogen storage cells useful for electric vehicles. The cells are held rigidly and protected against all forces arising during battery operation. @(7pp Dwg.No.1/2)@
2007476830|NOVELTY - A coolant inlet port (120) and a coolant outlet port (130) are formed at the lower end structure of a housing surrounding the outer surface of a battery pack in sealed state. The battery module (200) constituting of a battery pack are mounted vertically on the corrugated lower end of the vehicle.    USE - For cooling battery pack mounted on vehicle e.g. electric vehicle, hybrid electric vehicle.    ADVANTAGE - Ensures stable mounting of the cooling system of battery pack to the vehicle while ensuring effective utilization of the inner space of the vehicle. Ensures uniform supply of coolant to the battery pack to effectively remove heat generation. Reduces temperature difference between the unit cells during cooling process.    DESCRIPTION OF DRAWING(S) - The figure shows the perspective view of the battery pack with cooling system.    Lower end member (111)    Peak (113)    Coolant inlet port (120)    Coolant outlet port (130)    Battery module (200)
2009E03173|NOVELTY - A charging circuit charges a battery coupled to an electric vehicle. A charging cost circuit estimates a charging cost and turns ON the charging circuit. A timer circuit provides a time signal to the charging cost circuit. The charging cost circuit turns ON the charging circuit during a time period (702) in which the charging cost rate is below a threshold value until the battery reaches an energy storage level (710). The charging cost circuit turns ON the charging circuit during a time period (704) in which the cost rate is above the threshold value.    USE - Charging system for electric vehicle (claimed). Can also be used in ground based vehicle, aircraft vehicle and watercraft.    ADVANTAGE - The battery charging cost can be effectively reduced while reducing the battery damage.    DESCRIPTION OF DRAWING(S) - The drawing shows a graph explaining the battery charging method.    Time periods (702,704)    Charge stop time (706)    Energy storage levels (710,712)
2000197007|NOVELTY - A portion of the transition metal (Me) in a lithium transition metal compound of formula LiMexOy is substituted by not less than 2 elements (M) selected from Li, Fe, Mn, Mg, Zn, B, Al, Co, Cr, Si, Ti, Sn, P, V, Sb, Nb, Ta, Mo and W, to give the positive active material of formula LiMzMex-zOy, where M does not equal Me, providing the battery with small internal resistance and good charge-discharge cycle characteristics.    USE - Operational power source for portable electric equipment or motor driving battery for an electric vehicle or a hybrid electric vehicle.    ADVANTAGE - The battery has small internal resistance and good charge-discharge cycle characteristics.    DETAILED DESCRIPTION - Preferably at least Ti is included as a substitution element M.    In the formula LiMzMex-zOy, 0.005 at most z/x at most 0.3.    The lithium transition metal compound is preferably lithium manganese oxide having a spinel configuration of a cubic system. The average valency of the substitution elements to substitute a portion of manganese is not less than 3 but not more than 4. The substitution quantity z is within the range 0.01 at most z at most 0.5, preferably 0.1 at most z at most 0.3.    Alternatively, the lithium transition metal compound is lithium cobalt oxide or lithium nickel oxide, where the average valency of the elements M to be substituted for a portion of the cobalt or lithium is 3, and z is within the range 0.005 at most z at most 0.3, preferably 0.05 at most z at most 0.3.    An INDEPENDENT CLAIM is given for preparing LiMzMex-zOy by firing a mixed compound comprising salts and/or oxides having been prepared with a predetermined ratio in oxidation atmosphere at 600-1000 degrees C for 5-50 hours. Firing is carried out not less than twice, where the firing temperature for a subsequent step is higher than that for the previous step.
2002003304|NOVELTY - The heating time estimator has a heating time calculating unit that computes the heating time until a secondary battery reaches a calculated discharge capability based on the charge amount of the secondary battery.    USE - For secondary battery of electric vehicle.    ADVANTAGE - Ensures reliable supply of electric power required of a secondary battery after passage of heating time. Ensures reliable operation of fuel cell electricity generation system after passage of starting time. Ensures accurate estimation of heating time of secondary battery by detecting voltage and electric current for setting load.    DETAILED DESCRIPTION - A discharge capability calculating unit computes the discharge capability of the secondary battery based on the detected voltage and supplied electric current to a load from the secondary battery.    DESCRIPTION OF DRAWING(S) - The figure shows the flowchart for explaining the operation of the heating time estimator. Drawing includes non-English language text.
2005134399|NOVELTY - A bipolar battery (1) includes a battery element (10) composed by stacking in series several bipolar electrodes (11) with electrolytes (14) interposed between them, laminate films (20) covering battery element and containing a metal layer (21), and tabs (30) composed by being extracted from battery element to outsides of the films. In bipolar battery, thickness of a resin layer (23a) interposed between tab and metal layer is equal to or more than thickness of tab.    USE - In assembled battery for the vehicle (claimed), e.g. electric vehicle and hybrid vehicle.    ADVANTAGE - When the battery is mounted on a vehicle the vibrations applied to the tabs are reduced, thus it is possible to move the resonance frequency of the bipolar battery to the high-frequency side and to shift the resonance frequency out of the range of the vibrations usually occurring on the vehicle. In such a way, the bipolar battery can exert the excellent vibration-proof performance. It is possible to ensure the insulation resistant to the high voltage, and sufficient insulating performance can be obtained. It is made possible to reduce the weight and size of the assembled battery and thus reduce a space in which the battery is to be disposed, leading also to achievement of weight reduction of the vehicle.    DESCRIPTION OF DRAWING(S) - The figure shows an enlarged cross-sectional view of a bipolar battery.    bipolar battery (1)    battery element (10)    bipolar electrodes (11)    electrolytes (14)    laminate films (20)    metal layer (21)    resin layer (23a)    tabs. (30)
1990007128|The dynamic state of charge indicator has a microprocessor for storing predetermined relationships between the contemporaneous voltage and the state of charge of the battery. A voltage sensor monitors battery voltage and provides a battery voltage signal to the microprocessor. A current sensor monitors current flow through the battery and provides a battery current signal to the microprocessor.    The microprocessor computes the internal resistance of the battery, the average voltage and current for a net discharge time period, and the corrected voltage as a total of internal resistance voltage loss and average voltage. The state of charge is computed as a function of the corrected battery voltage. The state of charge is then displayed.    USE/ADVANTAGE -   For lead-acid storage battery in electric vehicle. Is self-normalising w.r.t temp. and age of battery.
1999304474|NOVELTY - Most of the energy from a traction motor is returned to the batteries during braking, at a maximum efficiency of the motor operated as a generator. The batteries are at a charge level below maximum. The efficiency of the motor is altered to a level between maximum and zero for returning energy to the batteries when they are at a charge level between the given charge level and full-charge conditions. The minimum amount of charge is provided when the batteries are fully charged.    USE - Operating hybrid electric vehicles.    ADVANTAGE - Provides improved energy efficiency, and simple and effective operating characteristics.    DESCRIPTION OF DRAWING(S) - The figure shows a simplified block diagram of an electric vehicle including a command controller and a power controller.
1999433373|NOVELTY - The detected current and voltage values of each battery (11a-11n) are collected for every predefined time. The remnant capacity for each battery is computed by a calculator (31), using detected values and minimum remnant capacity value is selected, based on which remnant capacity of all batteries is detected. DETAILED DESCRIPTION - Initially, current sensor (14) and voltage sensors (15a-15n), detect the current and voltage level in each battery, for every predefined time. The detected data is collected for calculation.    USE -   For battery like lead battery, nickel-hydrogen battery used in electric vehicle.    ADVANTAGE -   Eliminates overdischarge of battery as remnant capacity is detected accurately. As minimum remnant capacity value is selected for computing remnant capacity for other batteries, calculation time is shortened. DESCRIPTION OF DRAWING(S) - The figure shows the block diagram of remnant capacity measuring apparatus. (11a- 11n) Batteries; (14) Current sensor; (15a-15n) Voltage sensors; (31) Calculator.
2009M25207|NOVELTY - The vehicle battery protective device mounted on a vehicle has a discharge path of a duct bypassing the battery and discharging air to the outside of the vehicle by a cooling path. A detector detects the temperature in the vehicle interior portion. A battery controller performs discharge control for discharging vehicle interior air by switching of the position of a switching door when the temperature in the vehicle interior portion is greater than a predetermined temperature.    USE - Vehicle battery protective device.    ADVANTAGE - The rise in the temperature of the battery of the vehicle can be suppressed when a vehicle is in a parked state and the service lifetime of the battery can be extended.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for vehicle battery protection method.    DESCRIPTION OF DRAWING(S) - The drawing shows a flowchart illustrating the vehicle battery protective process. (Drawing includes non-English language text)
2005020545|NOVELTY - The battery has a group of compartments holding battery cell units that generate electricity through an electrochemical reaction. Arcuate end walls (12) define compression compartments (20) that hold a non-compressible fluid for use in a reaction of internal pressure loads generated by the electrochemical reaction. An interconnection unit alters the distance between the compression compartments.    USE - Used in a car for storing energy.    ADVANTAGE - The interconnection unit alters the distance between the compression compartments to enable internal compartment walls to impart sufficient compression on the cell units, thus enhancing the battery`s efficiency and life.    DESCRIPTION OF DRAWING(S) - The drawing shows arcuate end compartments attached to a battery.    End walls (12)    Compression compartment (20)    Interconnecting unit (30)    Bosses (32)    Slot (34)
2006284385|NOVELTY - The battery has a frame (30) made of insert molded product, for holding battery cell (20). The frame is constructed so as to hold surface of both sides of a heat seal section formed at outer peripheral section of an external covering film.    USE - Thin battery e.g. nickel hydrogen battery, nickel cadmium battery, lithium metal battery, lithium polymer battery and lithium secondary battery for electric vehicle and electronic device.    ADVANTAGE - Improves reliability of the thin battery with respect to the impact from the outside. Simplifies the manufacturing process and improves the dimensional accuracy of the battery pack.    DETAILED DESCRIPTION - INDEPENDENT CLAIMS are also included for:    (a) battery pack; and    (b) thin battery manufacture.    DESCRIPTION OF DRAWING(S) - The figure shows the perspective view of the thin battery.    leads (1,2)    battery cell (20)    frame (30)    thick portion (37)    thin portion (38)
